"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1980-06-08 6 45 8 1980 320235.881928 728971.961500001 1964270.49642368 320235.881928 2687452.91640492
1980-06-15 6 46 15 1980 212879.74180351 1499252.97293314 2072968.89762368 212879.74180351 3203645.13756005
1980-06-22 6 47 22 1980 211301.1550467 1712866.59055781 2148067.29285368 211301.1550467 2735543.59048418
1980-06-29 6 48 29 1980 49607.7298097 1527909.35392957 2152400 -20626.3783159999 2212630.04966132
1980-07-06 7 49 6 1980 92243.017009 628539.722789253 2136970.92858201 -32105.2226325 702774.018351162
1980-07-13 7 50 13 1980 104969.2862446 1217157.35595019 1019439.16194409 -114951.426592 530753.027645572
1980-07-20 7 51 20 1980 98684.6457329 1079106.95415059 164512.03562691 -18230.4198230005 374296.978134732
1980-07-27 7 52 27 1980 108008.3234001 696480.762047601 125297.2233872 -43412.607865 263860.222272732
1980-08-03 8 1 3 1980 120380.82307 926237.807908845 117349.7404333 -66249.1737249995 241100.485903784
1980-08-10 8 2 10 1980 51630.0420581999 1121695.44522354 107638.7356876 -55900.9037219996 211939.240044386
1980-08-17 8 3 17 1980 0 1517724.17448598 120450.29300982 -15645.3491944003 343022.165471552
1980-08-24 8 4 24 1980 44759.0961550995 1363940.52849183 76748.6718734503 60404.4453494998 372718.027320978
1980-08-31 8 5 31 1980 86497.8336841998 1384003.58836059 58467.3528712196 86497.8336841998 269065.801485809
1980-09-07 9 6 7 1980 109114.029401 1417968.66168224 45950.3213450667 109114.029401 317453.200757005
1980-09-14 9 7 14 1980 98867.7764198 1386934.79369785 18636.3686612882 114367.4323982 218016.211935986
1980-09-21 9 8 21 1980 104721.58486 1388115.37399177 38342.7950202888 153639.678065999 277240.52270905
1980-09-28 9 9 28 1980 114911.824067495 1495616.96625 54071.9059916176 145002.3078643 361465.245500609
1980-10-05 10 10 5 1980 122379.63758 1800298.32210289 37010.7092198413 150118.0987551 326178.172379301
1980-10-12 10 11 12 1980 121790.34819 1832731.26124529 7504.7726396285 155689.879983 280935.52633507
1980-10-19 10 12 19 1980 120695.67031 1865992.81379351 0 163185.62747043 287442.43286754
1980-10-26 10 13 26 1980 113903.47076 2100250.99935263 0 185504.26100285 284752.77584154
1980-10-02 10 14 2 1980 119531.37258 2118195.05318961 0 193537.85512389 321981.293506271
1980-11-09 11 15 9 1980 122399.86891 2743362.15368668 0 174275.7336 444984.128772471
1980-11-16 11 16 16 1980 125142.01822 1262362.8048858 0 168547.4681 378587.856142471
1980-11-23 11 17 23 1980 119591.07516 1015087.77472749 0 187884.3311 392717.091964131
1980-11-30 11 18 30 1980 109482.51133 952824.43714751 0 197444.663399999 446053.653252471
1980-12-07 12 19 7 1980 108104.39532 2870466.09135186 0 204487.9704 1118987.74494641
1980-12-14 12 20 14 1980 109457.51958 974194.831465008 0 213076.4017 418822.191627735
1980-12-21 12 21 21 1980 81602.0434 1121819.45162481 0 201326.3169 904207.952307735
1980-12-28 12 22 28 1980 136733.060276473 1376911.86342685 0 198226.151100001 1758305.28129448
1981-01-04 1 23 4 1981 481231.1158 3244262.15352792 0 231231.1158 1978150.06278482
1981-01-11 1 24 11 1981 241440.0432 1817121.34373856 0 241440.0432 752663.990375615
1981-01-18 1 25 18 1981 229781.1981 1662326.48541999 0 229781.1981 771220.70396443
1981-01-25 1 26 25 1981 241055.249700001 1741554.12144348 0 241055.2497 872410.574144448
1981-01-01 1 27 1 1981 260594.4268 1873452.43926964 0 260594.4268 686097.497303415
1981-02-08 2 28 8 1981 296884.598600001 2775750.73583041 0 371884.5986 1412161.17072855
1981-02-15 2 29 15 1981 366995.341500001 1954501.90391206 154656.938147774 366995.341500001 1239146.96162342
1981-02-22 2 30 22 1981 392915.3461 1818787.02170687 354735.563144721 392915.3461 1086730.06698342
1981-02-01 2 31 1 1981 292711.336882951 1552613.77429062 370217.43128065 292711.336882951 852387.847122398
1981-03-08 3 32 8 1981 361521.6994469 1826538.55742893 0 299521.6994469 901400.177216398
1981-03-15 3 33 15 1981 289043.4959688 1592743.80273225 0 289043.4959688 714704.544726398
1981-03-22 3 34 22 1981 362905.6713758 1648668.01788304 0 362905.6713758 747970.028215928
1981-03-29 3 35 29 1981 326775.7249799 1106645.97300462 0 326775.7249799 831983.569428328
1981-04-05 4 36 5 1981 313321.475385 202500.6198375 0 313321.475385 681145.348691371
1981-04-12 4 37 12 1981 395891.428087 837563.305754046 0 395891.428087 594512.731654041
1981-04-19 4 38 19 1981 252739.96721169 1374411.4731144 0 252739.96721169 986376.256128421
1981-04-26 4 39 26 1981 146094.739321451 2599255.8144835 0 190349.8389639 2188600.01563853
1981-05-03 5 40 3 1981 166282.095420188 2170989.7396 0 148393.708304091 2343674.87073954
1981-05-10 5 41 10 1981 144924.40443899 2266055.5416 0 118557.691912639 1852942.16279961
1981-05-17 5 42 17 1981 107684.205306 2694380.2457 0 107684.205306 2882322.8545097
1981-05-24 5 43 24 1981 104397.61664972 3717460.01350229 1018982.81549 -15208.8172200001 4417103.74296477
1981-05-31 5 44 31 1981 91554.35989575 1141778.8118 1219420.73719 15752.0343100005 3491273.8723325
1981-06-07 6 45 7 1981 100580.5221907 789657.0966 1272300 44899.1942399996 2980349.73059516
1981-06-14 6 46 14 1981 81008.1922 748952.295500001 1654992.93318705 115363.0716 2757414.50074082
1981-06-21 6 47 21 1981 56101.9728 744065.0223 2074720.61178705 135913.695192 2720971.56364608
1981-06-28 6 48 28 1981 105319.6039538 1789537.12562205 2152400 -115364.682540001 3145980.48845066
1981-07-05 7 49 5 1981 121827.7565751 1133307.08798345 2152400 -134430.8487 2495624.78139364
1981-07-12 7 50 12 1981 22010.3831169291 1076267.73788713 2152400 -104123.2395 1752384.29862971
1981-07-19 7 51 19 1981 0 1182618.07555306 2050048.29734929 -100651.8712 1228525.8756387
1981-07-26 7 52 26 1981 0 1475373.71243801 1368810.73660009 -110852.3593 819454.128043266
1981-08-02 8 1 2 1981 0 1035930.75080815 1053319.2678558 -136425.9535 1335820.07038896
1981-08-09 8 2 9 1981 0 620465.643202549 1005694.7840466 -73635.1324 1519234.50514442
1981-08-16 8 3 16 1981 0 652154.4298184 969062.9042588 -50266.25834 1400608.05285279
1981-08-23 8 4 23 1981 0 695151.706995976 878643.667648075 -12395.46824 1163626.61030938
1981-08-30 8 5 30 1981 0 621133.618437881 613430.500504063 11781.0739150992 912603.809861784
1981-09-06 9 6 6 1981 0 637683.182599658 350744.851996388 39876.8409970002 670511.111842526
1981-09-13 9 7 13 1981 0 466248.894611868 345127.007848326 48469.073789 519738.591840734
1981-09-20 9 8 20 1981 0 451490.665066322 217978.053040324 64257.8700639997 464894.340681561
1981-09-27 9 9 27 1981 0 439488.872417799 185652.700563138 113480.306569 465106.850470589
1981-10-04 10 10 4 1981 0 154754.121088602 77990.6980026895 163422.7545765 444134.294508768
1981-10-11 10 11 11 1981 105193.65103 458194.574288543 17943.9960991414 167566.2724931 310881.64432954
1981-10-18 10 12 18 1981 121043.96787 598029.787173515 0 134764.155597696 281757.58768353
1981-10-25 10 13 25 1981 109494.41214 854327.357464169 0 161240.0468322 287543.19860847
1981-10-01 10 14 1 1981 112238.1481 1289480.73235236 0 196650.22828495 308883.306658271
1981-11-08 11 15 8 1981 116290.38021 877493.356541622 0 174210.279 373459.567864131
1981-11-15 11 16 15 1981 101295.73296 1711054.95599045 0 170447.6337 399569.985664131
1981-11-22 11 17 22 1981 91149.08646 1131252.3082975 0 184312.099 373530.972764131
1981-11-29 11 18 29 1981 106082.44455 1063604.34152749 0 172421.1878 339377.578364131
1981-12-06 12 19 6 1981 84011.36621 2679102.92608575 209535.06422594 184708.7933 1266153.77005209
1981-12-13 12 20 13 1981 77653.74532 836495.302737489 0 241088.9687 384914.747547735
1981-12-20 12 21 20 1981 49046.3352000001 793158.931302509 0 220972.6014 409506.592160965
1981-12-27 12 22 27 1981 175512.514588544 2592105.16841998 0 260568.6416 384335.356280965
1982-01-03 1 23 3 1982 240928.9598 1966522.45929936 0 190928.9598 638673.641983083
1982-01-10 1 24 10 1982 241760.0343 1823285.59584398 0 191760.0343 527644.538744497
1982-01-17 1 25 17 1982 272478.0563 2284689.02447833 0 222478.0563 578102.440235549
1982-01-24 1 26 24 1982 246306.1508 2628079.99747554 0 196306.1508 658054.621371062
1982-01-31 1 27 31 1982 269560.3699 2293676.50882623 0 219560.3699 528146.118827013
1982-02-07 2 28 7 1982 400221.286700001 2409745.94461895 0 337721.2867 797459.235353415
1982-02-14 2 29 14 1982 708492.4161 1549925.20639974 0 645992.416100001 1655679.92825341
1982-02-21 2 30 21 1982 821393.5933 634302.225875 0 758893.5933 1845901.33858341
1982-02-28 2 31 28 1982 575248.756 3313910.53585665 0 512748.756 1911309.22162825
1982-03-07 3 32 7 1982 547930.6433022 634830.874437498 0 485430.6433022 1633501.71100449
1982-03-14 3 33 14 1982 598683.196027 3667320.94805216 0 536183.196027001 1494047.33214149
1982-03-21 3 34 21 1982 794719.153562 1574813.95726182 0 732219.153562 908738.603297493
1982-03-28 3 35 28 1982 683232.654254 1246625.30023599 0 620732.654254 943434.498473493
1982-04-04 4 36 4 1982 665096.4640229 2106783.23970454 0 607596.4640229 640551.140422041
1982-04-11 4 37 11 1982 790634.5093191 1530370.70420604 0 733134.5093191 1210270.95240104
1982-04-18 4 38 18 1982 934763.384476 1365303.50538892 0 877263.384476 1015653.04023892
1982-04-25 4 39 25 1982 760762.225409 1946993.01295669 0 706262.225409 1559728.93617134
1982-05-02 5 40 2 1982 306853.575867826 2045977.4858 0 499853.575867826 1873191.97267707
1982-05-09 5 41 9 1982 415684.08528209 2187748.0896 0 611684.08528209 1991174.05281441
1982-05-16 5 42 16 1982 300654.331857 2464017.8911 0 496654.331857 3366653.41787993
1982-05-23 5 43 23 1982 510886.18214894 2582308.1602 747835.796682067 706886.18214894 4133740.35331066
1982-05-30 5 44 30 1982 369473.7509 1016686.02393587 1166358.79276857 565473.7509 3212582.36041762
1982-06-06 6 45 6 1982 574904.99292 1132681.98389985 1841244.9469577 574904.99292 3285151.92388422
1982-06-13 6 46 13 1982 446983.0032 1986170.89596775 2152400 446983.0032 5583661.94047035
1982-06-20 6 47 20 1982 208879.6179715 52064.25 2152400 208879.6179715 7662792.52829512
1982-06-27 6 48 27 1982 183762.2876265 52064.25 2152400 183762.2876265 8818540.82388955
1982-07-04 7 49 4 1982 169614.364425 147028.106772789 2152400 169614.364425 6786646.08655559
1982-07-11 7 50 11 1982 142903.0239986 0 2152400 142903.0239986 4783438.53552855
1982-07-18 7 51 18 1982 68476.5579507 920188.065080966 2152400 66357.4786979997 1679351.71258662
1982-07-25 7 52 25 1982 91119.5769157 693762.526354167 2132099.87763847 27319.6764770002 578072.139256757
1982-08-01 8 1 1 1982 150557.879951963 404158.42962918 1192420.62505336 77834.1353009998 1672474.945116
1982-08-08 8 2 8 1982 169955.564561637 587530.275982867 970382.542903546 71598.2889040001 1513041.69009718
1982-08-15 8 3 15 1982 107418.5394106 652578.682850174 959125.6065331 66691.3845199996 1222385.0569951
1982-08-22 8 4 22 1982 116825.9713736 698097.55591955 760460.874715024 67352.1865470001 1060693.26742442
1982-08-29 8 5 29 1982 127788.3621419 720145.374964711 666218.455036815 49311.6331369997 984492.954989764
1982-09-05 9 6 5 1982 115658.8069246 631739.583748939 903212.7185232 119094.5162469 1244026.44316445
1982-09-12 9 7 12 1982 108387.4265221 109471.045695903 997708.175425766 121875.462226 641088.627446301
1982-09-19 9 8 19 1982 105295.38589434 142762.198082869 1061670.41403825 158303.9811239 478733.598219719
1982-09-26 9 9 26 1982 94358.36301139 319288.152467036 1067102.32485136 185311.3654857 388217.762089891
1982-10-03 10 10 3 1982 92153.6439558 206519.515969197 981937.201125455 220536.629441 365171.290589453
1982-10-10 10 11 10 1982 99071.66643 465018.49445614 822021.91764687 208236.423461004 312931.907492034
1982-10-17 10 12 17 1982 167456.848966573 629760.617616699 650803.323600366 174701.4324424 326167.405696364
1982-10-24 10 13 24 1982 156562.066626 758414.925400533 546977.921599165 156562.066626 389075.848790034
1982-10-31 10 14 31 1982 203511.47783034 871509.141992823 441286.093084684 203511.47783034 381817.637948034
1982-11-07 11 15 7 1982 194707.4728 1048389.00548423 293493.177339826 194707.4728 368999.423655164
1982-11-14 11 16 14 1982 169513.4187 1250381.36073294 261868.095943034 169513.4187 399665.875355164
1982-11-21 11 17 21 1982 332386.1751 705303.604459206 200830.121533625 332386.1751 393239.428055164
1982-11-28 11 18 28 1982 365506.181 772295.443571105 177394.798524218 365506.181 414248.357455164
1982-12-05 12 19 5 1982 352562.0464 1923514.73665571 791300 352562.0464 1524774.55026773
1982-12-12 12 20 12 1982 341000.3915 325565.016862501 791300 341000.3915 487501.655590965
1982-12-19 12 21 19 1982 302017.244 755207.830570729 456383.10381815 302017.244 523951.127807735
1982-12-26 12 22 26 1982 387713.1271 745856.917880373 0 387713.1271 423094.297287339
1983-01-02 1 23 2 1983 364300.8827 2206742.3433377 0 314300.8827 771666.962183083
1983-01-09 1 24 9 1983 458847.0152 2194342.38450411 0 408847.0152 759869.717540678
1983-01-16 1 25 16 1983 528300.2508 2222568.17563201 0 478300.2508 542343.86880836
1983-01-23 1 26 23 1983 455286.683999999 2107444.21182361 0 405286.683999999 597777.756318046
1983-01-30 1 27 30 1983 394790.8055 2127590.90583235 0 344790.8055 561087.265036302
1983-02-06 2 28 6 1983 491581.638100001 2317685.99041585 0 454081.6381 850118.013773964
1983-02-13 2 29 13 1983 493563.126 2177680.78784534 0 456063.126 753828.96569481
1983-02-20 2 30 20 1983 653783.9811 1526785.28833976 0 616283.9811 877698.394943415
1983-02-27 2 31 27 1983 824243.5156 1238160.21265548 0 786743.5156 924987.337593415
1983-03-06 3 32 6 1983 795711.215858 2821555.80954024 0 770711.215858 1323480.53343549
1983-03-13 3 33 13 1983 819968.926940999 2262621.30359685 0 794968.926940999 1374691.54621039
1983-03-20 3 34 20 1983 974742.0962433 2483343.63024434 0 949742.0962433 991748.750817393
1983-03-27 3 35 27 1983 842037.55308148 2550479.36080168 0 817037.55308148 948069.492607643
1983-04-03 4 36 3 1983 685443.93225131 695313.25 0 647943.93225131 720794.706197731
1983-04-10 4 37 10 1983 824425.872166422 1708004.55431657 0 786925.872166422 746556.247797734
1983-04-17 4 38 17 1983 993917.7897559 1512288.49135751 0 956417.7897559 810427.706624041
1983-04-24 4 39 24 1983 838705.347484 2339985.68114709 0 801205.347484 2034717.55474709
1983-05-01 5 40 1 1983 572657.881354552 2208175.8618 0 702657.881354552 1813794.49731162
1983-05-08 5 41 8 1983 498113.781597886 2185268.7504 0 628113.781597886 1953625.72178259
1983-05-15 5 42 15 1983 387047.607054731 2252347.7706 0 517047.607054731 1928000.599634
1983-05-22 5 43 22 1983 548853.0055878 2608747.8343 0 678853.0055878 3356253.08794693
1983-05-29 5 44 29 1983 594175.4907398 4333671.83767924 1532282.26818721 724175.4907398 4743722.6767041
1983-06-05 6 45 5 1983 691854.35796 1870534.56692562 1895542.19407604 691854.35796 3922357.32873079
1983-06-12 6 46 12 1983 440166.28102561 1397295.84087676 2015756.63037604 440166.28102561 3943882.47671162
1983-06-19 6 47 19 1983 216059.93693683 1313692.19940866 2103692.05268604 216059.93693683 2866766.21880808
1983-06-26 6 48 26 1983 196712.9702373 696762.86208064 2152400 196712.970237301 2179385.73407429
1983-07-03 7 49 3 1983 142000.212547 999465.766729345 2152400 142000.212547001 1562157.61211982
1983-07-10 7 50 10 1983 69541.1804199002 1885437.78194236 2152400 69541.1804199002 1955843.38733673
1983-07-17 7 51 17 1983 103490.433104427 1100004.78166509 2152400 64708.2291485999 1298226.53441566
1983-07-24 7 52 24 1983 152281.993650887 269538.139054241 1868506.25105713 50728.4246270005 521812.496925981
1983-08-07 8 1 7 1983 159305.673445286 1072532.05032085 1017894.14184197 62641.4464249997 1050382.6037521
1983-08-14 8 2 14 1983 96709.566903 675783.8354825 856610.964035527 96709.566903 1133998.23829553
1983-08-21 8 3 21 1983 114804.2296541 700169.706780966 587750.52324698 64191.1187462104 888438.345338269
1983-08-28 8 4 28 1983 118472.8320666 718285.840063009 677462.127870059 110841.58414565 993257.247954069
1983-08-04 8 5 4 1983 120541.8016374 604353.887599902 542353.4219848 70935.3067017002 867068.97431107
1983-09-11 9 6 11 1983 113438.7369651 572411.598391652 249135.11776802 118432.7872104 582677.305806103
1983-09-18 9 7 18 1983 121963.7696394 231646.3375879 95157.6995628783 97497.3132600005 279095.46201614
1983-09-25 9 8 25 1983 110730.5959433 585671.824435525 89878.4145156583 152263.098775 316871.11776935
1983-09-02 9 9 2 1983 88557.6002360341 760190.924170369 48811.3324411102 245085.8241697 301217.633872634
1983-10-09 10 10 9 1983 103208.59276 879652.704672625 0 218977.3114708 324205.768554034
1983-10-16 10 11 16 1983 133386.785904697 1110221.2483966 0 183880.60032717 317841.369921517
1983-10-23 10 12 23 1983 129003.83706 1641151.05708161 0 126707.630804501 387646.58897934
1983-10-30 10 13 30 1983 189074.105529771 2128005.32756689 0 191370.31178527 401270.396430034
1983-10-06 10 14 6 1983 226709.232485782 1896618.55869764 0 226709.232485782 590100.869244114
1983-11-13 11 15 13 1983 184863.5041 1661201.4840392 0 184863.5041 705525.840250584
1983-11-20 11 16 20 1983 341125.3502 1893770.17644944 0 341125.3502 631909.731690584
1983-11-27 11 17 27 1983 433666.1931 1047977.25214 0 433666.1931 467401.424655164
1983-11-04 11 18 4 1983 422217.5961 940174.898152496 0 422217.5961 462649.297350965
1983-12-11 12 19 11 1983 409471.8087 2774144.0379885 791300 409471.8087 1626879.74727774
1983-12-18 12 20 18 1983 338092.6224 555580.567032692 456223.368619235 338092.6224 440987.806020965
1983-12-25 12 21 25 1983 314070.7999 778878.432860001 0 314070.7999 433922.680790965
1984-12-01 12 22 1 1984 419641.0667 1036055.86679532 0 419641.0667 635306.693743292
1984-01-08 1 23 8 1984 452251.9727 2337255.38916711 0 402251.9727 891353.007743293
1984-01-15 1 24 15 1984 539447.3602 1969326.23780895 0 489447.3602 489233.570624439
1984-01-22 1 25 22 1984 489860.5745 2246281.41203139 0 439860.5745 656002.890827415
1984-01-29 1 26 29 1984 374896.587 2305904.7534012 0 324896.587 628188.351268623
1984-01-05 1 27 5 1984 368192.4536 2017935.60664989 0 318192.4536 527430.134083042
1984-02-12 2 28 12 1984 480648.743500001 2448621.87797613 0 443148.743500001 962613.811344631
1984-02-19 2 29 19 1984 558726.112900001 2181449.4753092 0 521226.1129 547288.896570862
1984-02-26 2 30 26 1984 614600.503 1922580.64245937 0 577100.502999999 533816.96928364
1984-02-04 2 31 4 1984 631412.4068 1734028.24514046 0 593912.4068 546474.336185973
1984-03-11 3 32 11 1984 910721.53553997 2552263.52213231 0 885721.53553997 817410.949425493
1984-03-18 3 33 18 1984 1017838.49397 880428.160385008 0 992838.49397 1095394.32334649
1984-03-25 3 34 25 1984 909921.639794 909753.6621225 0 884921.639794 1046941.17145319
1984-03-01 3 35 1 1984 986754.3861867 945034.296800004 0 961754.3861867 831651.874346755
1984-04-08 4 36 8 1984 1028060.153405 1998385.86310971 0 978060.153405 815523.198322033
1984-04-15 4 37 15 1984 1150175.97041603 1757345.74206768 0 1100175.97041603 1294941.72835755
1984-04-22 4 38 22 1984 1034667.119637 1859725.06268528 0 984667.119637 1675593.03007886
1984-04-29 4 39 29 1984 866298.308248752 2081683.31608185 0 816298.308248752 1202953.74608527
1984-05-06 5 40 6 1984 499596.0477259 1991708.27267739 0 639596.0477259 1175845.57564287
1984-05-13 5 41 13 1984 529857.9492926 2146848.9087 0 669857.9492926 1798798.85895041
1984-05-20 5 42 20 1984 767069.9073074 2183061.1466 0 907069.9073074 2620077.49130637
1984-05-27 5 43 27 1984 663700.71907 2355482.3344 0 803700.71907 2829499.29523107
1984-05-03 5 44 3 1984 469467.35742 2455639.7076 75971.2528099995 609467.35742 2820089.07116711
1984-06-10 6 45 10 1984 759129.979981985 3298041.71057511 1515184.47511715 759129.979981985 3387135.15777728
1984-06-17 6 46 17 1984 649226.03648 1024605.38503391 2091386.92091 649226.03648 3455626.63855603
1984-06-24 6 47 24 1984 383482.06043064 1521882.04179467 2152400 383482.06043064 5271231.8637136
1984-06-01 6 48 1 1984 112424.023469 52064.2500000013 2152400 112424.023469 5450755.77791685
1984-07-08 7 49 8 1984 57731.2032452 1350901.14034024 2152400 31448.8841639995 2949917.3399283
1984-07-15 7 50 15 1984 78651.4086271 928606.889272686 2152400 -3871.82408599989 1306960.09939461
1984-07-22 7 51 22 1984 111722.2755006 996019.663078333 1628673.12133047 -36870.548085 466117.121802083
1984-07-29 7 52 29 1984 111762.1218523 1452518.04007748 288407.57545059 72662.9391189998 581759.878679291
1984-08-05 8 1 5 1984 95035.8241175 1117809.2711993 944290.33158427 128529.624758899 1219214.95072471
1984-08-12 8 2 12 1984 101860.173506199 697352.033519526 891911.428133959 127863.930978 1189946.48497666
1984-08-19 8 3 19 1984 120198.780733 719823.331161247 558917.912195002 120198.780733 876763.020409999
1984-08-26 8 4 26 1984 130086.7276226 726867.111458726 627136.699430239 130086.7276226 954373.514708541
1984-08-02 8 5 2 1984 120622.3399297 478082.720967229 318383.545234749 94281.3702239993 659451.5580564
1984-09-09 9 6 9 1984 106974.01507 694938.703576123 120666.229495964 164058.966030199 459993.095452891
1984-09-16 9 7 16 1984 114058.0568753 655240.820169103 118758.977953539 126524.0128159 389633.829122077
1984-09-23 9 8 23 1984 108929.34826298 324356.408656703 97339.6413670061 152736.2285759 265191.458109983
1984-09-30 9 9 30 1984 116890.030032018 561349.777540691 88351.057095347 266873.212524 277687.08010232
1984-10-07 10 10 7 1984 237855.304649 925830.106362848 66754.6545627704 237855.304649 448687.662183331
1984-10-14 10 11 14 1984 195610.0272872 845023.023243131 38446.6380007351 195610.0272872 302013.02418954
1984-10-21 10 12 21 1984 135624.86305 1111071.76012882 0 129092.2545 310793.22948654
1984-10-28 10 13 28 1984 148269.40255 1448606.207987 0 154802.0111 346476.86131654
1984-10-04 10 14 4 1984 213822.1869 1843437.66900728 0 213822.1869 391284.363545984
1984-11-11 11 15 11 1984 339990.8045 1553029.59936695 0 339990.8045 441592.494655164
1984-11-18 11 16 18 1984 349350.8062 1257975.68981544 0 349350.8062 413052.324155164
1984-11-25 11 17 25 1984 394667.1779 946252.191139683 0 394667.1779 406613.975855164
1984-11-02 11 18 2 1984 309933.2785 763459.96834871 0 309933.2785 407155.393240772
1984-12-09 12 19 9 1984 315280.7175 2791784.43287501 0 315280.7175 1112464.22160913
1984-12-16 12 20 16 1984 336434.4402 859896.577126496 0 336434.4402 371104.267394377
1984-12-23 12 21 23 1984 277418.2314 979482.386728376 0 277418.2314 404840.682230772
1984-12-30 12 22 30 1984 311978.2375 1198747.7679462 0 311978.2375 378595.388230772
1985-01-06 1 23 6 1985 548921.0452 2511764.11676114 0 298921.0452 485452.763962931
1985-01-13 1 24 13 1985 370619.5704 2518489.76319861 0 370619.5704 363693.694359382
1985-01-20 1 25 20 1985 374124.364400001 2597603.63706999 0 374124.364400001 395378.516896354
1985-01-27 1 26 27 1985 313174.2709 2524248.46081942 0 313174.2709 381555.704526354
1985-01-03 1 27 3 1985 270967.982400001 2413120.59546391 0 270967.982400001 369484.341009865
1985-02-10 2 28 10 1985 351756.330499999 2872929.90878222 0 351756.330499999 694183.977122499
1985-02-17 2 29 17 1985 369913.028000001 2068991.53456432 0 369913.028000001 421444.626633865
1985-02-24 2 30 24 1985 514188.756199999 701725.735942946 0 514188.756199999 416453.212475865
1985-02-03 2 31 3 1985 427323.76136356 673905.15576 0 427323.76136356 430386.23761484
1985-03-10 3 32 10 1985 369436.88465009 675802.2219975 0 382436.88465009 464179.689324978
1985-03-17 3 33 17 1985 351577.82543341 686518.732935 0 351577.82543341 555629.622974978
1985-03-24 3 34 24 1985 402162.18816312 682225.88139 0 402162.18816312 576993.586518398
1985-03-31 3 35 31 1985 395852.31862933 704800.265085 0 432852.31862933 634581.606700398
1985-04-07 4 36 7 1985 422966.1125 870185.647100899 0 497966.1125 832981.397130834
1985-04-14 4 37 14 1985 565507.34359 1746900.20243527 0 565507.34359 1660572.35554279
1985-04-21 4 38 21 1985 527608.406751201 1013072.55428123 0 527608.4067512 1061266.43682504
1985-04-28 4 39 28 1985 456201.755483459 1946700.3776067 0 456201.755483459 1133046.86493204
1985-05-05 5 40 5 1985 135674.81153608 1790039.25 0 185960.047843701 1722560.94163037
1985-05-12 5 41 12 1985 137238.664939635 1790039.25 0 66092.7607576502 1388044.44201567
1985-05-19 5 42 19 1985 33041.30753 2102250.23288 156105.49144 116122.50035 2756415.25079302
1985-05-26 5 43 26 1985 32606.7212358066 1790039.25 366989.958329927 95386.1962901703 2729243.36352791
1985-05-02 5 44 2 1985 71653.4512042154 1790039.25 1034216.45928443 71653.4512042154 2040247.40562294
1985-06-09 6 45 9 1985 83671.20086 2056732.89027061 2152400 24701.7906520002 3035555.16412366
1985-06-16 6 46 16 1985 99705.5383988 52064.2500000006 2152400 -141914.079718001 2435086.94434352
1985-06-23 6 47 23 1985 116891.6722985 52064.25 2152400 -189643.770268 1524065.87857743
1985-06-30 6 48 30 1985 115263.75979 432155.64464012 1832138.51864735 -67280.8076151004 1571691.44242849
1985-07-07 7 49 7 1985 83923.5344035991 396930.078983815 1181707.64549705 -103407.4273 1471062.20876603
1985-07-14 7 50 14 1985 0 940845.122593625 145464.1098349 -66005.9433059996 468758.855188736
1985-07-21 7 51 21 1985 0 592627.871942775 122284.1789799 -93751.4610699995 267282.003340532
1985-07-28 7 52 28 1985 0 675189.762071789 101973.1553329 -20606.0618198996 166058.943463232
1985-08-04 8 1 4 1985 0 1147105.0831245 84923.0311960001 7748.5743178996 642873.370789961
1985-08-11 8 2 11 1985 0 790506.707985455 96588.2058518995 -19413.1856418997 479037.531255232
1985-08-18 8 3 18 1985 0 892565.169805622 92699.5809651264 34951.6382530995 385847.423805038
1985-08-25 8 4 25 1985 0 816470.837330664 63857.8227157099 47573.5030600001 285568.873371742
1985-08-01 8 5 1 1985 0 783006.619366058 45217.2403267678 59412.9350430004 216717.450299959
1985-09-08 9 6 8 1985 97449.0181732015 1269869.87593711 65180.6293112393 147539.019337 226392.469596367
1985-09-15 9 7 15 1985 106589.02312 1265967.07718601 144291.072945424 202033.785284499 384637.95135212
1985-09-22 9 8 22 1985 106268.09749 1371245.55645199 183571.318947427 202042.13606819 377937.12930232
1985-09-29 9 9 29 1985 111735.5424265 1483415.01024133 165076.080565843 177363.4124863 309506.262011215
1985-10-06 10 10 6 1985 114956.53916991 1683313.63932562 138006.291242595 202598.694498 334360.72105254
1985-10-13 10 11 13 1985 121349.42254 1973992.24341733 88026.2307881275 185765.24252723 294963.03558954
1985-10-20 10 12 20 1985 117414.21514 2268927.32264609 84947.5700562391 191281.7534585 410306.13984654
1985-10-27 10 13 27 1985 110271.93291 2288249.99506492 111865.542652226 209416.3422553 541398.483925169
1985-10-03 10 14 3 1985 109973.42049 1992310.10590353 198045.596645674 217074.479472859 850775.175866414
1985-11-10 11 15 10 1985 115917.48769 1805418.3237124 236713.572145674 191577.5549 578240.528300584
1985-11-17 11 16 17 1985 124865.32391 941978.505515008 258313.776005674 166272.4264 417635.899030584
1985-11-24 11 17 24 1985 119020.23199 838524.106767488 273627.900435674 187148.463199999 358391.818455164
1985-11-01 11 18 1 1985 162921.59529 881022.771352501 285228.966345674 195306.4812 396349.696696192
1985-12-08 12 19 8 1985 162169.26452 2892184.92270497 285637.302985674 192442.3484 1197057.40136777
1985-12-15 12 20 15 1985 166602.300064466 767470.001150007 282370.267075674 206731.2766 380717.163880772
