"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1983-10-09 10 10 9 1983 638130.764315107 359640 0 0 0 0 0 0 68652.8899301909 0 0 27167471.6489713 0 776213.475684893
1983-10-16 10 11 16 1983 669532.845791799 359640 0 0 0 0 2.44078728836189 0 66432.2353120936 0 0 27276789.197287 0 779336.834208201
1983-10-23 10 12 23 1983 688463.629708028 359640 0 0 0 0 5.05662640131095 0 68639.0788478499 0 0 27822602.160219 0 794931.490291972
1983-10-30 10 13 30 1983 717345.291488568 359640 0 0 0 0 8.55841975122235 0 69411.9728501281 0 0 28020134.3979001 0 800575.268511432
1983-11-06 11 14 6 1983 1082482.21064113 359640 0 0 0 0 0 0 68907.4650803165 837953.567715739 0 16448732.6275603 0 469963.789358866
1983-11-13 11 15 13 1983 45220.3326724414 3236760 0 0 0 0 0 0 50397.8733466417 0 0 51242410.3564645 0 1464068.86732756
1983-11-20 11 16 20 1983 337375.226930492 3236760 0 0 0 0 0 0 46034.1253259268 0 0 39506501.0574328 0 1128757.17306951
1983-11-27 11 17 27 1983 738872.398193086 3236760 0 0 0 0 0 0 49881.3396872689 0 0 23943612.063242 0 684103.201806914
1983-12-04 12 18 4 1983 551258.2896267 3236760 0 0 0 0 0 0 64780.7884613047 0 0 28999617.8630655 0 828560.5103733
1983-12-11 12 19 11 1983 506402.968026702 1817800.38 0 0 0 0 0 0 71445.4241835134 0 0 33590530.1190654 0 959729.431973297
1983-12-18 12 20 18 1983 538487.600151743 1811266.92 0 0 0 0 0 0 61947.8316461677 0 0 35488543.994689 0 1013958.39984826
1983-12-25 12 21 25 1983 799857.641075793 1804733.46 0 0 0 0 0 0 66880.9405234203 0 0 29361568.5623473 0 838901.958924207
1984-01-01 1 22 1 1984 584209.926327591 1438560 0 0 0 0 0 0 72605.4544940593 0 0 39930214.5785343 0 1140863.27367241
1984-01-08 1 23 8 1984 842340.924079337 719280 0 0 0 0 0 0 66075.4908753094 0 0 31013112.0572232 0 886088.915920663
1984-01-15 1 24 15 1984 795883.351145754 719280 0 0 0 0 0 0 65930.9346781588 0 0 32756609.5098986 0 935903.128854246
1984-01-22 1 25 22 1984 858021.926340781 719280 0 0 0 0 0 0 70161.2227333022 0 0 30699241.7780727 0 877121.193659219
1984-01-29 1 26 29 1984 888238.940081929 719280 0 0 0 0 0 0 66092.288690749 116537.068037893 0 29759128.6971325 0 850260.819918071
1984-02-05 2 27 5 1984 833157.910057104 719280 0 0 0 0 0 0 61634.3542573932 0 0 31804447.1480013 0 908698.489942895
1984-02-12 2 28 12 1984 622808.54218283 959040 0 0 0 0 0 0 58600.3137195001 0 0 35243602.0236009 0 1006960.05781717
1984-02-19 2 29 19 1984 521547.119609552 959040 0 0 0 0 0 0 53334.0835188346 0 0 34864678.8136657 0 996133.680390448
1984-02-26 2 30 26 1984 481641.819666533 959040 0 0 0 0 0 0 56776.3629228883 0 0 32338291.3116713 0 923951.180333467
1984-03-04 3 31 4 1984 516574.548333453 959040 0 19582.816114205 0 0 0 0 62873.8845007867 133095.514825995 0 27192572.8083291 0 776930.651666547
1984-03-11 3 32 11 1984 510403.037516861 2037960 0 17565.1729034608 0 0 0 0 63481.500887338 367384.255139721 0 23936551.1869099 0 683901.462483139
