"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1992-02-23 2 30 23 1992 14733742.1556424 680506.976712971 352887.048759383 531268 3705501.35702827 2390358.28952209 3921900 1983826.02693226 1120000 2467500 4131850
1992-03-01 3 31 1 1992 14474171.4838668 396573.139536173 353400 486370 3650717.66719721 2370947.36041209 3921900 2023661.96709226 1120000 2430000 4095000
1992-03-08 3 32 8 1992 14180232.3 227340 326876.7835 402130 3570250 2361290.42508209 3921900 2083740 1183000 2400000 4072500
1992-03-15 3 33 15 1992 14042304.21 227340 326876.7835 317890 3541290 2363420.86469209 3921900 2094700 1183000 2370000 4050000
1992-03-22 3 34 22 1992 13914639.55 227340 326876.7835 233650 3512340 2390534.21431209 3990902.85087983 2105660 1220000 2340000 4027500
1992-03-29 3 35 29 1992 13783026.97 227340 326876.7835 149410 3483380 2415560.39447209 4233480.50260824 2116620 1183000 2310000 4005000
1992-04-05 4 36 5 1992 13716737.8 227340 277686.5879 173308 3480010 2478269.67871209 4215716.69293773 2172550 1183000 2282500 3976880
1992-04-12 4 37 12 1992 13647321.37 227340 277686.5879 197205 3476630 2525374.92727209 4743709.7691982 2238000 1183000 2255000 3948750
1992-04-19 4 38 19 1992 13582555.89 227340 300099.8625 221103 3473260 2595549.71516209 4845664.28903504 2238000 1183000 2227500 3920630
1992-04-26 4 39 26 1992 13616213.9868111 400126.314080418 315828.478348055 245000 3539853.69367921 2683607.83341209 5260767.90583889 2255455.7426645 1267993.84943742 2200000 3892500
1992-05-03 5 40 3 1992 13888345.7896835 883597.955580418 353400 267000 3801688.37330405 2879730.41746936 4494850.03712528 2313880.8507064 1319021.42243065 2275600 3925406.0602274
1992-05-10 5 41 10 1992 14352893.750867 1662809.82848042 353400 289000 4153657.26141595 3095355.64126936 4618987.22257747 2469080.47575696 1420000 2351200 4032300
1992-05-17 5 42 17 1992 14631472.0015424 2281132.30658042 353400 311000 4444392.40393345 3197222.28336936 5079694.6790453 2496996.80642464 1420000 2426800 4102200
