"date" "month" "week" "day" "year" "BRPrelim_c" "TotalFloodSpace_c" "TotalMcNarySharedWater_c" "BRIn" "GCIn"
1980-11-30 11 18 30 1980 201193.184799999 935605.4688875 0 201193.184799999 427364.742264131
1980-12-07 12 19 7 1980 229929.3269 2562691.41203214 0 229929.3269 449345.452650965
1980-12-14 12 20 14 1980 234603.6485 2045666.6633475 0 234603.6485 457704.168947735
1980-12-21 12 21 21 1980 177584.0651 2015956.87853748 0 177584.0651 359357.573050965
1980-12-28 12 22 28 1980 239370.3838 1798312.7039425 0 239370.383800001 551099.059775089
1981-01-04 1 23 4 1981 364960.9877 2229518.71031825 0 314960.9877 1723365.57480411
1981-01-11 1 24 11 1981 280460.5943 2900077.53986256 0 230460.5943 1371311.10784949
1981-01-18 1 25 18 1981 266035.4573 2361193.1746738 0 216035.4573 985329.386807263
1981-01-25 1 26 25 1981 276733.2707 2064525.19638569 0 226733.2707 947909.332677351
1981-02-01 2 27 1 1981 348790.949 2163779.78175012 0 298790.949 1124945.57302342
1981-02-08 2 28 8 1981 334830.8877 2755484.32362541 0 297330.8877 985157.665823415
1981-02-15 2 29 15 1981 318569.9172 2592971.47565354 0 281069.9172 918803.056163473
1981-02-22 2 30 22 1981 496041.2573 1747454.11282227 28670.4778889213 458541.2573 1296622.05042202
1981-03-01 3 31 1 1981 447111.50174225 1506515.66543796 791300 409611.50174225 1890272.0587504
1981-03-08 3 32 8 1981 316947.552965801 308922.7329 0 291947.552965801 1180747.3664304
1981-03-15 3 33 15 1981 326363.3372536 2586723.65194403 0 301363.3372536 923124.417514197
1981-03-22 3 34 22 1981 384764.3302866 2533747.22572965 0 359764.3302866 1121674.19668464
1981-03-29 3 35 29 1981 461987.7454248 2445489.16106928 0 436987.7454248 1028600.44413758
1981-04-05 4 36 5 1981 436725.894716 213824.089175 0 411725.894716 794291.584448781
1981-04-12 4 37 12 1981 342579.70949 3239361.84766015 0 317579.70949 746087.134255741
1981-04-19 4 38 19 1981 301274.79156043 2617759.76044737 0 276274.79156043 569153.271350141
1981-04-26 4 39 26 1981 708357.2228993 1639181.17921537 0 683357.2228993 1079238.18290249
1981-05-03 5 40 3 1981 422216.317012 1790039.25 0 542216.317012 2174060.00149091
1981-05-10 5 41 10 1981 446031.349887934 1790039.25 90068.8237787415 566031.349887934 2351710.61391612
1981-05-17 5 42 17 1981 232581.356449429 2127261.73283748 168611.241418742 352581.356449429 1336946.47714287
1981-05-24 5 43 24 1981 372555.37005 2206936.0576 208448.4038 492555.370050001 1823938.92625974
1981-05-31 5 44 31 1981 411602.48196 2081721.1578256 151380.9419 531602.48196 2600649.04711223
1981-06-07 6 45 7 1981 614684.304845984 1374582.20609003 924192.865844002 614684.304845984 2598996.58912037
1981-06-14 6 46 14 1981 620125.663915677 1245842.88194231 1032918.43136723 620125.663915677 2628988.58174916
1981-06-21 6 47 21 1981 492533.2561819 600473.21996343 1682299.9661951 492533.2561819 2111863.52079301
1981-06-28 6 48 28 1981 83184.2070099995 736655.47889861 2152400 83184.2070099996 2668346.20016169
1981-07-05 7 49 5 1981 69041.2020169 1243929.57957575 2152400 2396.42939999999 1659710.10169497
1981-07-12 7 50 12 1981 112859.251798628 711728.375497955 2152400 44216.7631 1492175.63697888
1981-07-19 7 51 19 1981 97915.817643 947434.68912025 1998089.72602304 -31036.1923 966245.411759445
1981-07-26 7 52 26 1981 112849.877403 293091.056364463 1427296.72756718 -57280.5828 552400.280378094
1981-08-02 8 1 2 1981 119500.5667961 1129820.26148817 1061486.83734999 -50540.2972 1118188.72376895
1981-08-09 8 2 9 1981 122186.85309502 585852.185367612 1048747.42165488 -14308.1247 1708364.49026454
1981-08-16 8 3 16 1981 128705.0522045 637033.249032398 882669.324449301 -28480.84824 1100974.81969744
1981-08-23 8 4 23 1981 42999.3385328514 672340.679491009 816241.383726386 -35909.18777 1072935.07720277
1981-08-30 8 5 30 1981 0 685147.866184391 673630.963596662 -39685.54159 961616.580637963
1981-09-06 9 6 6 1981 0 767455.907883765 522120.681722783 20563.36473 808038.05743198
1981-09-13 9 7 13 1981 12978.53012 615870.971171199 710788.62914316 32100.70698 763123.828379896
1981-09-20 9 8 20 1981 39042.47756 295870.796170278 703385.866689681 39042.47756 415555.390055931
1981-09-27 9 9 27 1981 61582.02454 511405.395280516 720170.096092301 61582.02454 491647.68521611
1981-10-04 10 10 4 1981 115141.42674028 214785.202807184 766187.781887055 153141.242612 693239.391688743
1981-10-11 10 11 11 1981 122192.666302285 501367.85028915 953371.583020831 181411.0024171 578868.640493983
1981-10-18 10 12 18 1981 79886.22353 534253.864339032 945297.693739505 342854.202012553 586596.457806692
1981-10-25 10 13 25 1981 96891.196336582 640270.258641131 875891.012393367 240481.2082192 390766.118438509
1981-11-01 11 14 1 1981 129140.92074 1005522.28953471 603400.273577619 162441.85609091 221878.127844528
1981-11-08 11 15 8 1981 139948.93535 947536.638002325 464400.608925957 122634.4199 424405.239364131
1981-11-15 11 16 15 1981 143228.71167 1490055.04343609 344336.584380088 128613.7042 296449.975454131
1981-11-22 11 17 22 1981 81397.28363 583510.402324172 307362.006562559 311444.0498 379539.422182471
1981-11-29 11 18 29 1981 159515.938352616 763714.182665621 275255.242254322 401321.6174 434009.166302471
1981-12-06 12 19 6 1981 224110.0752 2007789.87622861 791300 224110.0752 1231468.97626946
1981-12-13 12 20 13 1981 237852.396 1227968.08527999 745297.146727558 237852.396 533663.682957735
1981-12-20 12 21 20 1981 329003.7704 1129576.20364702 274435.079218667 329003.7704 488146.446545072
1981-12-27 12 22 27 1981 579814.2723 1390863.76270998 0 579814.2723 400349.626549297
1982-01-03 1 23 3 1982 350723.679 2349911.3209132 0 300723.679 643172.745583211
1982-01-10 1 24 10 1982 298505.3906 2017482.8085829 0 248505.3906 484881.086700081
1982-01-17 1 25 17 1982 283232.3125 1992732.18915627 0 233232.3125 540957.172354995
1982-01-24 1 26 24 1982 274946.0101 2220541.31252994 0 224946.0101 538814.143170268
1982-01-31 1 27 31 1982 276094.4789 2437435.10642575 0 226094.4789 540161.71751818
1982-02-07 2 28 7 1982 340517.6766 3002097.768899 0 278017.6766 739023.182822751
1982-02-14 2 29 14 1982 316251.441400001 2366724.13691775 0 253751.441400001 531157.008735713
1982-02-21 2 30 21 1982 549567.7274 1812938.85766539 0 487067.7274 1330844.84529342
1982-02-28 2 31 28 1982 666743.9624 1267574.7675289 0 604243.9624 2106749.62053341
1982-03-07 3 32 7 1982 622086.3854333 701878.848112003 0 559586.3854333 1318915.98073749
1982-03-14 3 33 14 1982 564615.640113001 3537946.00656711 0 502115.640113001 1011137.82252749
1982-03-21 3 34 21 1982 584876.866223 3376219.11472477 0 522376.866223 1093591.38056749
1982-03-28 3 35 28 1982 517005.441777 1788417.34713018 0 454505.441777 949220.552291493
1982-04-04 4 36 4 1982 674091.1464221 2210870.80150398 0 616591.1464221 948267.474210041
1982-04-11 4 37 11 1982 549753.001501318 1912797.34592611 0 492253.001501318 742123.437495041
1982-04-18 4 38 18 1982 771175.259496 1981053.86652742 0 713675.259496 1095183.19137742
1982-04-25 4 39 25 1982 658709.049611 1827003.82957601 0 604209.049611 1188936.75524825
1982-05-02 5 40 2 1982 542344.945957348 1790039.25 0 735344.945957348 1690432.36995996
1982-05-09 5 41 9 1982 835156.60434145 1790039.25 0 1031156.60434145 2329890.13725926
1982-05-16 5 42 16 1982 821553.058457003 1790039.25 0 1017553.058457 1835980.05800906
1982-05-23 5 43 23 1982 729110.3237465 1790039.25 0 925110.323746499 2181927.83712328
1982-05-30 5 44 30 1982 992593.845604211 1790039.25 92910.0922482256 1188593.84560421 2974674.34227888
1982-06-06 6 45 6 1982 1261150.18269806 745807.633184519 1550049.38950306 1261150.18269806 3124599.63855408
1982-06-13 6 46 13 1982 763950.34479437 386033.402051186 2134793.53414823 763950.34479437 2863382.75410139
1982-06-20 6 47 20 1982 772810.5553734 1311519.31610123 2152400 772810.5553734 4208905.99809797
1982-06-27 6 48 27 1982 933024.5570463 1383194.98856833 2152400 933024.5570463 4998162.60266226
1982-07-04 7 49 4 1982 860387.320173 1009498.81372211 2152400 860387.320173 4881700.50997468
1982-07-11 7 50 11 1982 814390.846394 215709.163988414 2152400 814390.846394 4857320.27008918
1982-07-18 7 51 18 1982 242630.40089 232205.063602788 2152400 242630.40089 2884275.02088328
1982-07-25 7 52 25 1982 150319.580432 323747.15277002 2152400 150319.580432 1317367.30568437
1982-08-01 8 1 1 1982 243356.486227 234309.648428195 2054183.57841066 243356.486227 1520711.47973016
1982-08-08 8 2 8 1982 286190.887083477 72460.8816427882 1942029.3050205 232423.614212 1517448.28662784
1982-08-15 8 3 15 1982 272530.651449723 200427.235402385 1640418.30672188 157166.826555 1171240.02743722
1982-08-22 8 4 22 1982 182463.4234468 436171.608277116 1300988.67315982 114594.521213 1591449.44889601
1982-08-29 8 5 29 1982 102322.9578887 389524.153321238 686575.181037761 85569.350328 801772.233424215
1982-09-05 9 6 5 1982 103843.501511 832600.71820689 454788.668162826 135002.1116295 786762.160074125
1982-09-12 9 7 12 1982 103141.079624 676688.06584692 839412.230779752 113763.180081299 838760.968634121
1982-09-19 9 8 19 1982 111419.08164 679703.205425825 974699.619756439 203064.627010429 1097803.76361564
1982-09-26 9 9 26 1982 223025.161520228 147910.20701869 1012865.18708926 343352.513134699 524840.095123503
1982-10-03 10 10 3 1982 304122.67773 119133.553269343 1072533.44213653 304122.67773 808145.363928907
1982-10-10 10 11 10 1982 344449.597919379 345558.359439029 1119599.72977018 344449.597919379 646877.545795706
1982-10-17 10 12 17 1982 232821.70847022 385967.934757914 1112650.8838027 232821.70847022 408311.463543835
1982-10-24 10 13 24 1982 180108.782413336 593578.82236824 963952.482637526 180108.782413336 312809.839417154
1982-10-31 10 14 31 1982 290278.004739473 761414.478502841 973675.641987836 290278.004739473 480300.06443653
1982-11-07 11 15 7 1982 430845.1986 867355.971235863 923899.212316068 430845.1986 457939.803430584
1982-11-14 11 16 14 1982 246523.4031 1764257.74060111 764120.050238684 246523.4031 396028.879410584
1982-11-21 11 17 21 1982 268063.6335 838594.779715881 705208.853493847 268063.6335 357602.803255164
1982-11-28 11 18 28 1982 305442.3856 457627.086046975 566223.484881695 305442.3856 432813.386820584
1982-12-05 12 19 5 1982 262477.7662 2152354.32411896 791300 262477.7662 1227910.98278097
1982-12-12 12 20 12 1982 265179.9557 1836963.85234928 692000.734248552 265179.9557 474343.112100965
1982-12-19 12 21 19 1982 232935.3302 1243814.04617004 241224.622875553 232935.3302 390839.592480965
1982-12-26 12 22 26 1982 322295.3965 1074006.97704152 0 322295.3965 380910.295390348
1983-01-02 1 23 2 1983 310839.9799 1764079.34620976 0 260839.9799 404788.170393083
1983-01-09 1 24 9 1983 326694.8064 2134181.2605639 0 276694.8064 534031.434395579
1983-01-16 1 25 16 1983 394172.3926 2423204.66683999 0 344172.3926 746884.186903423
1983-01-23 1 26 23 1983 356379.510499999 2564209.64173534 0 306379.510499999 679703.171303096
1983-01-30 1 27 30 1983 386892.4638 2380620.45330369 0 336892.4638 677362.643756491
1983-02-06 2 28 6 1983 416218.3928 2693248.91901242 0 353718.3928 638057.21341719
1983-02-13 2 29 13 1983 395429.4598 2456980.96692934 0 332929.4598 551624.497263573
1983-02-20 2 30 20 1983 579155.4779 2021450.0857146 0 516655.4779 641490.47152685
1983-02-27 2 31 27 1983 621516.2925 1330214.40897737 0 559016.2925 820255.047553415
1983-03-06 3 32 6 1983 769022.093433001 3186026.02661357 0 706522.093433 939216.049440481
1983-03-13 3 33 13 1983 803935.800204999 2899438.01822349 0 741435.800204999 1184405.51787659
1983-03-20 3 34 20 1983 980660.1670442 2133483.58085707 0 918160.1670442 1487383.01283189
1983-03-27 3 35 27 1983 691395.68974518 2356108.59172149 0 628895.68974518 1196738.88665757
1983-04-03 4 36 3 1983 722695.2761189 2438568.94493377 0 665195.2761189 1019185.69493377
1983-04-10 4 37 10 1983 671122.25028798 2558495.46575302 0 613622.25028798 914103.47027475
1983-04-17 4 38 17 1983 573334.4343727 2887056.10740295 0 515834.4343727 767947.965160931
1983-04-24 4 39 24 1983 744639.007385216 2018022.17017332 0 690139.007385216 772922.838918831
1983-05-01 5 40 1 1983 617325.704636834 1790039.25 0 810325.704636834 2137855.1272374
1983-05-08 5 41 8 1983 627253.112879533 1790039.25 0 823253.112879533 1638580.1834675
1983-05-15 5 42 15 1983 544810.6096937 1790039.25 0 740810.6096937 1985275.38266051
1983-05-22 5 43 22 1983 361800.56595 1790039.25 0 557800.56595 1422958.19221162
1983-05-29 5 44 29 1983 674132.235466 1790039.25 283254.213840417 870132.235466 1607653.53260816
1983-06-05 6 45 5 1983 2021796.40774051 1522001.26089361 1467524.51330312 2021796.40774051 4782527.53705069
1983-06-12 6 46 12 1983 1454259.68874319 1784243.29201275 1994623.65656724 1454259.68874319 5005461.32985207
1983-06-19 6 47 19 1983 950339.60557217 52064.2500000003 2098443.19612379 950339.60557217 6516758.88782683
1983-06-26 6 48 26 1983 577387.7158912 52064.25 2152400 577387.7158912 6636507.62818366
1983-07-03 7 49 3 1983 575346.078545 52064.2500000005 2152400 575346.078545 3930589.36747725
1983-07-10 7 50 10 1983 514971.836164 1135820.6163319 2152400 514971.836164 1661439.76938069
1983-07-17 7 51 17 1983 403724.852301 1271999.25028384 2152400 403724.852301 868044.645232702
1983-07-31 7 52 31 1983 165343.073815709 351400.949912995 1678318.32003207 106685.362676 748740.120765072
1983-08-07 8 1 7 1983 256778.371781231 664071.893097428 849006.268316559 127450.603665 693390.462580685
1983-08-14 8 2 14 1983 212118.538764061 687261.202030184 675484.902984711 163104.018020001 966565.952471303
1983-08-21 8 3 21 1983 203434.9381919 713685.301131225 898119.5984917 203434.9381919 1259333.56770054
1983-08-28 8 4 28 1983 339442.42283112 717529.889216328 460061.096255835 339442.42283112 774881.615210936
1983-09-04 9 5 4 1983 166818.0439257 655996.254009468 487684.675168274 166818.0439257 816030.603834374
1983-09-11 9 6 11 1983 80374.2687376 755464.943886677 354177.316874667 161707.82467106 693547.316965982
1983-09-18 9 7 18 1983 83204.9434153 379712.176503401 479099.123876668 185440.55872 519470.866154153
1983-09-25 9 8 25 1983 135843.599419861 298109.851877119 452857.69089679 189274.4281817 390821.138751382
1983-10-02 10 9 2 1983 205158.2091797 279079.123264572 318237.373334191 205158.2091797 281953.2628811
1983-10-09 10 10 9 1983 361154.803402 318672.741997779 124096.951828188 361154.803402 231598.738771508
1983-10-16 10 11 16 1983 296414.85624266 570665.32409308 67892.5364740603 296414.85624266 279451.538644508
1983-10-23 10 12 23 1983 301831.7063634 878454.856414584 39229.4311135663 301831.7063634 244315.496618624
1983-10-30 10 13 30 1983 238238.19343154 1354316.24262821 4164.44061684888 238238.19343154 274985.535131808
1983-11-06 11 14 6 1983 212976.858892096 1461000.10828221 0 212976.858892096 231221.355230472
1983-11-13 11 15 13 1983 287378.6152 1986960.94405433 0 287378.6152 844868.707400748
1983-11-20 11 16 20 1983 317565.5265 1355881.25990946 245768.323386434 317565.5265 873532.399630584
1983-11-27 11 17 27 1983 327470.501 1203552.29829124 640880.166407019 327470.501 811625.843020584
1983-12-04 12 18 4 1983 237834.5334 813155.583774995 747498.278614754 237834.5334 523132.112207735
1983-12-11 12 19 11 1983 234050.3377 1687779.14855 791300 234050.3377 1448558.00176965
1983-12-18 12 20 18 1983 394896.6247 768565.757962499 791300 394896.6247 428908.036340964
1983-12-25 12 21 25 1983 251165.5923 852467.776941465 359276.356257964 251165.5923 394385.263670965
1984-01-01 1 22 1 1984 233428.4597 1295745.54504908 0 233428.4597 381195.240413083
1984-01-08 1 23 8 1984 300578.036 1765540.89972436 0 250578.036 502915.124853083
1984-01-15 1 24 15 1984 289801.2871 2021523.19336485 0 239801.2871 553221.407665321
1984-01-22 1 25 22 1984 275468.9584 1905724.20056422 0 225468.9584 444349.451913184
1984-01-29 1 26 29 1984 265880.1752 1770288.18954974 0 215880.1752 477742.526169756
1984-02-05 2 27 5 1984 261936.3381 2159591.3773603 0 211936.3381 616555.378081737
1984-02-12 2 28 12 1984 350769.4257 2591248.36734317 0 288269.4257 720996.719102476
1984-02-19 2 29 19 1984 366668.007 2230483.73269668 0 304168.007 498779.612261526
1984-02-26 2 30 26 1984 336911.148099999 1965583.10712207 0 274411.148099999 466849.890871855
1984-03-04 3 31 4 1984 316491.312561714 1638107.58211651 0 253991.312561714 417179.41624093
1984-03-11 3 32 11 1984 397067.06437164 2865000.54685479 0 334567.06437164 469598.821767503
1984-03-18 3 33 18 1984 958238.411545 3689340.44641304 0 895738.411545 762898.688819493
1984-03-25 3 34 25 1984 985426.247451 2891482.03345036 0 922926.247451 839547.215832393
1984-04-01 4 35 1 1984 723268.0978764 2806316.16579564 0 660768.0978764 880578.421168123
1984-04-08 4 36 8 1984 644319.85490479 2156858.8987635 0 586819.85490479 609201.978336446
1984-04-15 4 37 15 1984 783615.989316942 2443709.29342963 0 726115.989316942 796952.756274879
1984-04-22 4 38 22 1984 1144497.876459 1728658.71851143 0 1086997.876459 627854.896839163
1984-04-29 4 39 29 1984 1129048.312415 2245162.8302686 0 1074548.312415 2011821.63309626
1984-05-06 5 40 6 1984 437873.9888631 1347562.27301977 0 630873.9888631 1223579.02301977
1984-05-13 5 41 13 1984 447529.9105161 1720706.40237095 0 643529.9105161 1192134.01525285
1984-05-20 5 42 20 1984 1358974.9289835 1407157.04096562 0 1554974.9289835 1283173.79096562
1984-05-27 5 43 27 1984 1763998.28484751 1790039.25 0 1959998.28484751 2384398.77026357
1984-06-03 6 44 3 1984 1232038.38065012 1790039.25 70037.2522195592 1428038.38065012 1785365.54778495
1984-06-10 6 45 10 1984 1477446.08751087 540497.25 302065.301949089 1477446.08751087 2443736.07031681
1984-06-17 6 46 17 1984 1152623.84644495 818085.442589965 1538554.59721061 1152623.84644495 2244665.82280265
1984-06-24 6 47 24 1984 1004812.7514906 537324.422278647 2052596.51402555 1004812.7514906 2861744.06998079
1984-07-01 7 48 1 1984 692241.457864 1914637.51866027 2152400 692241.457864 4256968.28951491
1984-07-08 7 49 8 1984 500164.981095 365526.047048586 2152400 500164.981095 4431230.28594893
1984-07-15 7 50 15 1984 261144.592378 1317079.69006583 2152400 261144.592378 2174418.13349399
1984-07-22 7 51 22 1984 157909.845278 643467.444515537 2152400 157909.845278 1107194.83407618
1984-07-29 7 52 29 1984 368958.309774 473655.621579197 1671981.53060277 368958.309774 696330.426428099
1984-08-05 8 1 5 1984 346154.811788 708325.593822231 1163042.98539953 346154.811788 1292501.77881802
1984-08-12 8 2 12 1984 231978.16393372 709349.622250133 856968.880605727 204796.246594 1161159.33648504
1984-08-19 8 3 19 1984 261768.084579256 725699.873363424 745952.094238354 156634.363849 1071632.59205625
1984-08-26 8 4 26 1984 260726.152379025 733425.509323523 487705.778991671 156041.790449 823687.124756371
1984-09-02 9 5 2 1984 172277.5101787 735003.117296349 604375.189754965 172277.5101787 942460.012816765
1984-09-09 9 6 9 1984 71838.7196492 638573.214914156 367820.735801313 256906.83501754 723883.850316412
1984-09-16 9 7 16 1984 141579.45448624 515916.281263067 689786.408064011 193511.3391179 677950.241228626
1984-09-23 9 8 23 1984 201813.6861964 244060.551045865 536098.185397766 201813.6861964 283180.156668695
1984-09-30 9 9 30 1984 257049.88098869 248962.792106908 597454.007888248 257049.88098869 456281.042431549
1984-10-07 10 10 7 1984 259534.218114635 141813.430195863 411522.778530208 259534.218114635 272561.368181003
1984-10-14 10 11 14 1984 239429.059449333 374977.498841722 203594.303723942 239429.059449333 246900.054257527
1984-10-21 10 12 21 1984 347570.132142895 606657.332087577 80985.2855637185 347570.132142895 348746.730966482
1984-10-28 10 13 28 1984 256064.162264197 646674.997296634 9224.84242195636 256064.162264197 262530.0326177
1984-11-04 11 14 4 1984 227766.169018958 967401.319399076 0 227766.169018958 385154.370123984
1984-11-11 11 15 11 1984 217993.4729 881461.197979004 0 217993.4729 454794.560055164
1984-11-18 11 16 18 1984 321859.0489 1576419.09139664 0 321859.0489 454104.820755164
1984-11-25 11 17 25 1984 229703.9607 874735.0561525 0 229703.9607 479201.248075164
1984-12-02 12 18 2 1984 251031.2808 860425.342005005 0 251031.2808 432972.750720772
1984-12-09 12 19 9 1984 253576.9387 2371939.56620686 710819.557276376 253576.9387 1146757.61915366
1984-12-16 12 20 16 1984 249839.7944 1170113.88952383 238330.564963983 249839.7944 372681.575250772
1984-12-23 12 21 23 1984 225536.0033 1406158.54551495 0 225536.0033 363493.012280772
1984-12-30 12 22 30 1984 210707.384 1448235.48771499 0 210707.384 352687.637180772
1985-01-06 1 23 6 1985 274100.4588 1895363.75043065 0 224100.4588 562864.466726355
1985-01-13 1 24 13 1985 267676.6558 1858802.7034446 0 217676.6558 395580.455266354
1985-01-20 1 25 20 1985 256260.976900001 1855710.82356949 0 206260.976900001 390202.837616354
1985-01-27 1 26 27 1985 254508.7465 1883065.37292956 0 204508.7465 386267.211496354
1985-02-03 2 27 3 1985 241922.083500001 1899617.27803285 0 191922.083500001 363349.109979865
1985-02-10 2 28 10 1985 299710.371899999 2221370.80873005 0 262210.371899999 686108.102959865
1985-02-17 2 29 17 1985 304836.402600001 2025532.75193246 0 267336.402600001 349023.949379865
1985-02-24 2 30 24 1985 324131.420499999 1919943.39733629 0 286631.420499999 347907.843719865
1985-03-03 3 31 3 1985 297214.27118261 1825200.61409374 0 259714.27118261 361175.262054978
1985-03-10 3 32 10 1985 228622.215986655 3692165.9638007 0 203622.215986655 428893.977384978
1985-03-17 3 33 17 1985 266782.732445197 3379390.48859874 0 241782.732445197 462942.716144978
1985-03-24 3 34 24 1985 440714.92488724 1737725.78579376 0 415714.92488724 712475.899022343
1985-03-31 3 35 31 1985 435668.46341136 1283831.6897585 0 410668.46341136 810136.094089398
1985-04-07 4 36 7 1985 440413.388893598 1277280.7637675 0 415413.388893598 472096.602995581
1985-04-14 4 37 14 1985 668351.388097878 1427526.64957686 0 643351.388097877 747451.362662212
1985-04-21 4 38 21 1985 944777.1496632 1304283.85541889 0 919777.1496632 1906546.73085663
1985-04-28 4 39 28 1985 1137337.77229189 1952861.48630171 0 1112337.77229189 2137172.84202736
1985-05-05 5 40 5 1985 314688.458394201 1790039.25 0 434688.4583942 924482.877102651
1985-05-12 5 41 12 1985 675604.04706393 1790039.25 0 795604.04706393 2235957.75077229
1985-05-19 5 42 19 1985 496352.99136747 1790039.25 0 616352.99136747 1553333.53563935
1985-05-26 5 43 26 1985 239650.47899323 1966867.74718898 88414.2485944913 359650.478993231 1583060.20708955
1985-06-02 6 44 2 1985 268804.881513599 1790039.25 310388.507039375 388804.881513599 2880036.5198497
1985-06-09 6 45 9 1985 501182.762069 2273965.51422749 934657.428158802 501182.762069 2803541.88648268
1985-06-16 6 46 16 1985 132616.256526 2460219.27553081 1778372.57039919 132616.256526 2936101.90306648
1985-06-23 6 47 23 1985 58062.4663305 1152755.95248537 2002976.39209994 -22963.8854359996 2009717.22890459
1985-06-30 6 48 30 1985 81056.7337119 824664.2745777 2002229.3043938 -21693.7876590002 1920455.12231449
1985-07-07 7 49 7 1985 87447.111265 939459.569056473 1648452.87380445 -79168.1183 432281.048170522
1985-07-14 7 50 14 1985 109103.604299 1426140.21261313 279283.46028644 -65943.4702 596247.866554986
1985-07-21 7 51 21 1985 114383.201847 913604.229335248 195103.25877272 -87076.2733 535010.209774036
1985-07-28 7 52 28 1985 118144.6150282 770867.477255891 118678.213290738 -43087.7368840007 321447.355200621
1985-08-04 8 1 4 1985 96910.8113704 795678.383790555 86418.7334630443 156671.804665 254848.68239839
1985-08-11 8 2 11 1985 106919.4729351 1206616.49890676 83518.0735358 55838.187787 204971.130359467
1985-08-18 8 3 18 1985 94384.4003648995 1074456.23853529 129066.185272219 -3164.3035210004 954904.526361106
1985-08-25 8 4 25 1985 0 724556.102895662 403739.414824021 -15261.9197581999 703020.042816919
1985-09-01 9 5 1 1985 0 487834.103514061 299950.289669359 1563.17072349985 652357.810500659
1985-09-08 9 6 8 1985 105169.4329853 411212.470646526 56915.8797563575 118868.18202 88844.7713690752
1985-09-15 9 7 15 1985 79749.2173 960510.11009257 106797.565218051 372725.1218572 391438.942202881
1985-09-22 9 8 22 1985 86299.71177 1245447.70721227 121947.627536012 323582.18786549 742423.80732856
1985-09-29 9 9 29 1985 116924.536493787 899330.944993423 134976.594335094 196438.6511119 508204.50587032
1985-10-06 10 10 6 1985 119324.734521362 126885.969711308 129533.561023998 182742.289612799 282712.48073375
1985-10-13 10 11 13 1985 108942.309587601 567204.253543943 135997.299344952 233972.67139519 362590.03679554
1985-10-20 10 12 20 1985 97716.962161554 895436.666242531 142385.409331648 258821.2260024 255974.007090752
1985-10-27 10 13 27 1985 330240.424508864 1457756.24170814 166096.473980303 347915.74849819 440792.252411106
1985-11-03 11 14 3 1985 348436.495619519 1852396.09694511 202839.775920303 348436.495619519 654346.720739137
1985-11-10 11 15 10 1985 200628.5874 1274662.54078749 443355.038881328 200628.5874 860996.236510584
1985-11-17 11 16 17 1985 188344.3454 1104200.5144975 839236.77644734 188344.3454 825578.655400584
1985-11-24 11 17 24 1985 154609.921299999 511308.971848127 910268.921112505 154609.921299999 488803.240055164
1985-12-01 12 18 1 1985 150170.9734 770959.215212508 724074.776436239 150170.9734 435199.357580772
1985-12-08 12 19 8 1985 181853.2458 1528595.35489073 1019713.9661203 181853.2458 1200274.39453077
1985-12-15 12 20 15 1985 175945.5577 892915.492021759 902286.752399457 175945.5577 392214.928160772
1985-12-22 12 21 22 1985 170120.3888 1024807.67340229 361512.062637064 170120.3888 374136.776760772
1985-12-29 12 22 29 1985 167916.600499999 1440725.90784999 213141.016050303 167916.6005 362709.314330772
1986-01-05 1 23 5 1986 211450.8758 1365696.85452671 203596.945810303 161450.8758 373267.224086354
1986-01-12 1 24 12 1986 206019.9114 1449098.8327221 157796.315686439 156019.9114 405725.867070857
1986-01-19 1 25 19 1986 229068.7918 1665581.05854977 108534.849550311 179068.7918 462911.911810936
1986-01-26 1 26 26 1986 356721.3214 2135837.52710064 52303.2314933785 306721.321400001 506699.200546538
1986-02-02 2 27 2 1986 250406.8315 1976714.5409752 0 200406.8315 498427.773353728
1986-02-09 2 28 9 1986 377103.905 1926493.03092525 0 339603.905 556132.167186136
1986-02-16 2 29 16 1986 275169.2295 1766688.07145049 0 237669.2295 533045.653489865
1986-02-23 2 30 23 1986 1275838.501 1219509.96927942 0 1238338.501 653353.802999865
1986-03-02 3 31 2 1986 1394620.979204 1014413.81661275 0 1357120.979204 805049.679883398
1986-03-09 3 32 9 1986 978063.507969001 2644298.20355058 0 953063.507969001 1047008.56978213
1986-03-16 3 33 16 1986 978678.6733718 2221286.42822242 0 953678.673371801 1257178.8284219
1986-03-23 3 34 23 1986 632404.480897199 2556754.91278487 0 607404.480897199 930640.441450898
1986-03-30 3 35 30 1986 654066.676397 2392831.87511138 0 629066.676397 1001439.2154948
1986-04-06 4 36 6 1986 1086549.0488332 2330146.98132398 0 1049049.0488332 1687859.83679335
1986-04-13 4 37 13 1986 1035397.3456636 1495851.38623088 0 997897.345663601 1371868.13623088
1986-04-20 4 38 20 1986 929416.642704 1514320.82584293 0 891916.642704 1390337.57584293
