"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
1987-07-05 7 49 5 1987 19102760.9815023 5887740.9007008 1340234.482 507303 4975000 3166000 7955083.26784392 2188708.71344135 970516.974292652 2577600 4242400
1987-07-12 7 50 12 1987 19541099.08 6698726.07786423 1340234.482 534605 4975000 3166000 7642428.36948741 2153812.58957594 879543.961755252 2577600 4242400
1987-07-19 7 51 19 1987 19847508.28 7047090.558 1376916.893 561908 4975000 3166000 7600127.14660566 2119906.27265699 818198.804311252 2577600 4242400
1987-07-26 7 52 26 1987 20075520 7327300 1423400 589210 4975000 3166000 7400074.2075167 2102350.68124618 954669.944492221 2577600 4242400
1987-08-02 8 1 2 1987 20075520 7327300 1423400 589210 4975000 3166000 8279615.9993531 2091808.79570209 975002.409874422 2577600 4242400
1987-08-09 8 2 9 1987 20075520 7327300 1423400 589210 4975000 3165932.2217434 8316000 2078560.05409536 836772.832331421 2577600 4242400
1987-08-16 8 3 16 1987 20075520 7327300 1423400 589210 4975000 3166000 8316000 2065792.06144943 709521.552127221 2577600 4242400
1987-08-23 8 4 23 1987 20075520 7327300 1423400 589210 4975000 3166000 8316000 2055057.97959246 639565.002337722 2577600 4242400
1987-08-30 8 5 30 1987 19974558.0573104 7305928.5015471 1421197.30622726 589210 4973970.13802099 3166000 8316000 2040065.13744044 560294.993310022 2577600 4242400
1987-09-06 9 6 6 1987 19888437.2579804 7195358.09702917 1406421.99100876 597568.52223849 4954426.73523018 3120931.8229183 8258089.42598479 2011016.64652067 537825.966173922 2577600 4242400
1987-09-13 9 7 13 1987 19839193.1489262 7140329.6648471 1402166.53379521 589816.394989925 4917997.56052532 3062895.4815103 7999779.67216941 1979264.05756627 5e+05 2577600 4242400
1987-09-20 9 8 20 1987 19814018.8390219 7084243.84723741 1398934.22315 578838.580512322 4900887.81762765 2997641.2026982 7598063.29889925 1946769.31218785 5e+05 2577600 4242400
1987-09-27 9 9 27 1987 19683931.0108617 6979469.64249396 1395435.74783608 551544.757955713 4870405.37948156 2926067.37704817 7373079.44952852 1913431.31140503 5e+05 2577600 4242400
1987-10-04 10 10 4 1987 19468465.9530267 6771592.82002612 1389275.46919515 556285.516440298 4858404.09158149 2912469.77932003 7020086.66446517 1884165.22240725 5e+05 2577600 4242400
1987-10-11 10 11 11 1987 19180002.1800303 6505160.01659783 1367104.6909125 511811.585753698 4810903.33163152 2885596.32169186 6835194.4801186 1855455.2666477 544098.107358038 2577600 4242400
